temp,pres,hum,yaw,pitch,roll,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime
28.828187942504883,1015.00927734375,22.815982818603516,157.93394508382792,359.927206531879,0.4306086892540721,-48.94021987915039,-19.10988426208496,41.41141891479492,0.002424459205940366,0.008740533143281937,0.9665017127990723,0.002768188714981079,-0.0010344833135604858,0.0020514559000730515,2019-02-02 12:43:09.816892
28.81023406982422,1014.92626953125,23.190460205078125,157.81444409410938,359.81937244574783,0.425447734284187,-48.340484619140625,-19.860591888427734,41.511173248291016,0.0021820133551955223,0.007283777464181185,0.9655268788337708,0.0002421187236905098,-8.744187653064728e-05,-0.0009298375807702541,2019-02-02 12:43:11.855242
28.899999618530273,1014.981201171875,21.792861938476562,157.70692325619504,359.8642193077556,0.4454396446239614,-48.87552261352539,-19.87659454345703,41.328819274902344,0.0007273377268575132,0.007283777464181185,0.9657706022262573,0.0018969271332025528,0.0011747907847166061,0.0011576805263757706,2019-02-02 12:43:13.930777
28.864093780517578,1014.955322265625,22.525096893310547,157.83743451085564,359.9289975555557,0.4444086329048333,-48.86843490600586,-19.581716537475586,42.223506927490234,0.00048489184700883925,0.008254947140812874,0.9662579894065857,0.0008921939879655838,-0.001188121736049652,-0.0002044104039669037,2019-02-02 12:43:15.934597
28.828187942504883,1014.98095703125,21.91322898864746,157.64209110059326,359.9412704383288,0.4444108740606547,-48.630191802978516,-19.901613235473633,41.85181427001953,0.0014546754537150264,0.007769362535327673,0.9665017127990723,0.001133481040596962,-0.0009975722059607506,-0.0005292082205414772,2019-02-02 12:43:17.943175
28.864093780517578,1014.9755859375,23.91935157775879,157.703467180475,359.9274262051701,0.4380427898766756,-48.56239318847656,-20.10333251953125,42.500396728515625,0.0014546754537150264,0.007526569999754429,0.9662579894065857,0.0008097607642412186,-0.0004526609554886818,-0.0003996770828962326,2019-02-02 12:43:19.950717
28.846139907836914,1014.982421875,22.100467681884766,157.60024936173778,359.9969691102259,0.41840116685570233,-48.39553451538086,-19.558597564697266,41.514923095703125,0.0009697836940176785,0.007283777464181185,0.9662579894065857,-0.0013251341879367828,-0.0016740523278713226,0.0005183154717087746,2019-02-02 12:43:21.960755
28.828187942504883,1014.989013671875,22.662181854248047,157.6703954045138,359.93381996259444,0.4252716434696476,-48.536460876464844,-20.085046768188477,41.381797790527344,0.0021820133551955223,0.007769362535327673,0.9667453765869141,-0.001323607750236988,0.0010770875960588455,0.0002124672755599022,2019-02-02 12:43:24.029793
28.75637435913086,1014.956787109375,23.14699363708496,157.88449451423702,359.9334826886536,0.42398778134909676,-48.69414520263672,-19.78133201599121,41.6614875793457,0.001212229602970183,0.007283777464181185,0.9655268788337708,0.00020471028983592987,-0.00014354009181261063,-0.0007013063877820969,2019-02-02 12:43:26.033945
28.846139907836914,1014.968994140625,22.645463943481445,157.86804741871563,359.92501388107286,0.43044903358222303,-48.08732604980469,-19.139163970947266,41.50542068481445,0.001212229602970183,0.010197288356721401,0.9667453765869141,-0.00010157283395528793,0.0013860547915101051,-0.001920023001730442,2019-02-02 12:43:28.087295
28.792282104492188,1014.97802734375,22.204116821289062,157.9460208582805,359.9500564561697,0.42931631607748516,-48.412376403808594,-19.88703727722168,41.077735900878906,-0.00024683563970029354,0.007040984462946653,0.967476487159729,-0.0004047537222504616,-0.0004454124718904495,0.00021910667419433594,2019-02-02 12:43:30.120122
28.738422393798828,1015.00927734375,22.531784057617188,157.7169089927616,359.93815828664583,0.4100896804094431,-48.6950569152832,-19.372074127197266,41.5678596496582,0.0016971214208751917,0.006555399391800165,0.9655268788337708,0.0005148164927959442,0.0004720231518149376,-8.618459105491638e-05,2019-02-02 12:43:32.125686
28.88204574584961,1014.994873046875,22.140588760375977,157.78980077158397,359.8933029936233,0.4104480518974572,-48.2443733215332,-19.416349411010742,41.85204315185547,0.001939567388035357,0.007040984462946653,0.9657706022262573,-0.0025365380570292473,-0.000438678078353405,0.0008252942934632301,2019-02-02 12:43:34.170336
28.792282104492188,1015.001953125,21.866418838500977,157.73719465459652,359.9139260427909,0.41263627375280004,-48.67898941040039,-19.61026382446289,41.66977310180664,0.0014546754537150264,0.006798191927373409,0.9655268788337708,-0.0006989911198616028,-0.0013495981693267822,-9.634718298912048e-05,2019-02-02 12:43:36.195985
28.899999618530273,1015.022216796875,23.40444564819336,157.92518878131196,359.91424231923605,0.3943585808121401,-48.3489875793457,-19.080183029174805,41.40802764892578,0.0021820133551955223,0.007283777464181185,0.9645521640777588,-0.0016085170209407806,-0.0001239292323589325,-0.00010126549750566483,2019-02-02 12:43:38.268212
28.81023406982422,1014.99462890625,22.127214431762695,157.7321949561241,359.95496694530124,0.41663972510177955,-48.97892761230469,-19.72701644897461,40.955867767333984,0.0014546754537150264,0.008012155070900917,0.9638210535049438,0.0008383681997656822,0.0004886453971266747,0.0011194301769137383,2019-02-02 12:43:40.337151
28.93590545654297,1014.9853515625,20.98038101196289,157.7539149576847,359.93110616301857,0.417300412501846,-48.60868453979492,-19.45001220703125,41.26709747314453,0.0009697836940176785,0.008497740142047405,0.9640647172927856,-0.0006856685504317284,0.0014069480821490288,0.0029501207172870636,2019-02-02 12:43:42.407156
28.864093780517578,1014.996826171875,22.779205322265625,157.93115836664654,359.9142902773026,0.4203565486294565,-48.699195861816406,-19.602102279663086,41.586483001708984,0.0007273377268575132,0.007040984462946653,0.9652832746505737,-0.00037865806370973587,-0.0004233727231621742,-0.0010244250297546387,2019-02-02 12:43:44.479012
28.93590545654297,1014.953857421875,21.284643173217773,157.52842309242592,359.91619285851243,0.4043079252770273,-48.5718994140625,-19.75421142578125,42.07035446166992,0.00048489184700883925,0.007283777464181185,0.9643084406852722,-0.0019016042351722717,0.00019124150276184082,0.0017180852591991425,2019-02-02 12:43:46.549355
28.917953491210938,1014.983642578125,23.38772964477539,157.7305283899666,359.8662329462405,0.40716048975085967,-48.58729553222656,-19.646692276000977,41.14950180053711,0.001212229602970183,0.006555399391800165,0.9652832746505737,-6.621517241001129e-05,0.001718142069876194,0.0007999492809176445,2019-02-02 12:43:48.611290
28.899999618530273,1014.956787109375,22.71567726135254,157.82045466057897,0.004047954300290369,0.39849089862085074,-48.69609069824219,-19.5565242767334,41.36207962036133,0.0021820133551955223,0.007040984462946653,0.9679639339447021,-0.0012836465612053871,-0.00011477991938591003,-0.0016486430540680885,2019-02-02 12:43:50.619985
28.88204574584961,1014.973388671875,22.267642974853516,157.85255654967804,359.9306449718371,0.42026423435395555,-48.725502014160156,-19.65361213684082,41.5092658996582,0.001212229602970183,0.006798191927373409,0.9672328233718872,-0.000672987662255764,0.0008029378950595856,0.0004885904490947723,2019-02-02 12:43:52.693618
28.971811294555664,1015.017578125,22.250926971435547,157.68487540555424,359.93489699804917,0.40570678003555766,-48.37177276611328,-19.441207885742188,40.97294998168945,0.00048489184700883925,0.008254947140812874,0.9669890999794006,-0.0028078779578208923,0.0014182059094309807,-0.0007355958223342896,2019-02-02 12:43:54.763054
28.917953491210938,1014.988525390625,21.281299591064453,157.7167450682215,359.920149739177,0.41125222663094685,-48.443031311035156,-19.690998077392578,41.20475769042969,0.0016971214208751917,0.008254947140812874,0.9643084406852722,-0.0018893573433160782,-0.0013286005705595016,0.0017071394249796867,2019-02-02 12:43:56.831837
28.953857421875,1014.954833984375,22.240894317626953,157.77303948736076,359.941668050054,0.4269357283474713,-48.70195770263672,-19.365978240966797,41.96070861816406,0.0007273377268575132,0.006312606856226921,0.9665017127990723,-0.0009719142690300941,-0.00010620057582855225,0.0029280660673975945,2019-02-02 12:43:58.905571
28.917953491210938,1014.983154296875,22.140588760375977,157.66050529059564,359.94866788004543,0.44242368921857766,-48.46995544433594,-19.49561882019043,41.55220031738281,0.0016971214208751917,0.005827021785080433,0.9662579894065857,0.0011651907116174698,0.0014209868386387825,-0.0004333285614848137,2019-02-02 12:44:00.930611
28.953857421875,1014.967529296875,23.2907657623291,157.77836703491337,359.93946992976043,0.42410963085667275,-48.764564514160156,-19.2402400970459,42.275169372558594,0.00024244592350441962,0.006798191927373409,0.9655268788337708,-0.0003594597801566124,-0.0007165037095546722,-0.00012975092977285385,2019-02-02 12:44:02.967586
28.917953491210938,1014.94140625,23.52147102355957,157.66514981923123,359.94900010471554,0.42308854425618225,-48.6369514465332,-19.6075496673584,41.49258041381836,0.0009697836940176785,0.007040984462946653,0.9645521640777588,0.0014753416180610657,-0.00010496191680431366,0.0007796771824359894,2019-02-02 12:44:04.972193
29.025671005249023,1014.923095703125,22.113840103149414,157.7995679420971,359.94979079916357,0.42515793149213743,-48.294349670410156,-19.31484603881836,41.70769119262695,0.00024244592350441962,0.006798191927373409,0.9657706022262573,-0.0006599314510822296,0.0005072532221674919,-0.00014017987996339798,2019-02-02 12:44:07.042864
28.93590545654297,1014.955810546875,21.64574432373047,157.68423336777226,359.9764904822067,0.43527584289130644,-48.38102340698242,-19.466672897338867,41.90457534790039,0.0007273377268575132,0.006555399391800165,0.9660142660140991,-0.0006599202752113342,-0.0004089716821908951,0.00016635004431009293,2019-02-02 12:44:09.053545
28.917953491210938,1014.919189453125,23.966161727905273,157.75450235395334,359.94506158351936,0.4231666645448143,-48.48871994018555,-19.434602737426758,41.626365661621094,0.001212229602970183,0.007040984462946653,0.9660142660140991,-0.0006575537845492363,-0.0013255579397082329,0.001997740939259529,2019-02-02 12:44:11.121687
28.93590545654297,1014.922119140625,22.204116821289062,157.88781398617365,359.9691218353403,0.41619173406133547,-49.09693145751953,-19.125850677490234,42.35434341430664,0.0007273377268575132,0.007040984462946653,0.9665017127990723,0.003009914420545101,0.0005096755921840668,0.00016107968986034393,2019-02-02 12:44:13.155496
28.846139907836914,1014.964111328125,22.668869018554688,157.82165677387292,359.92256573850307,0.43911897155777574,-48.68473815917969,-19.556528091430664,41.338722229003906,-0.00024683563970029354,0.007526569999754429,0.9667453765869141,-0.0012666573747992516,-0.001012224704027176,0.0016822917386889458,2019-02-02 12:44:15.222002
28.953857421875,1014.9443359375,21.929946899414062,157.7059533693329,359.9749106341053,0.43568514731340474,-48.78241729736328,-19.344385147094727,41.36928939819336,0.0014546754537150264,0.006555399391800165,0.9660142660140991,0.0002607479691505432,0.0020434902980923653,0.0010650958865880966,2019-02-02 12:44:17.293280
28.846139907836914,1014.9755859375,22.69561767578125,157.81372009405735,359.9448661894163,0.415297112682196,-48.47456359863281,-19.27663230895996,41.574161529541016,0.0007273377268575132,0.008983325213193893,0.9652832746505737,-0.0006514452397823334,0.0005176849663257599,-0.0010776743292808533,2019-02-02 12:44:19.362758
28.93590545654297,1014.94775390625,22.250926971435547,157.8678015319055,359.89789625581955,0.42913814418968305,-48.7992057800293,-19.53961181640625,42.473392486572266,0.0009697836940176785,0.005827021785080433,0.9657706022262573,-0.0009542666375637054,-0.0010067261755466461,0.0019728215411305428,2019-02-02 12:44:21.367524
28.899999618530273,1014.968994140625,23.350950241088867,157.9101487047596,359.930503318783,0.4152241950767208,-48.594417572021484,-19.75261688232422,41.17124938964844,0.00048489184700883925,0.007526569999754429,0.9645521640777588,0.001186612993478775,-0.0016134129837155342,0.0025796983391046524,2019-02-02 12:44:23.385435
28.917953491210938,1014.947509765625,22.117183685302734,158.03699897802508,359.91467099364775,0.42650161112877877,-48.84311294555664,-19.36244773864746,40.89747619628906,0.001939567388035357,0.008012155070900917,0.9662579894065857,-0.00033778510987758636,-0.002219635993242264,0.0007423534989356995,2019-02-02 12:44:25.430571
28.971811294555664,1014.9423828125,21.929946899414062,157.88155753289394,359.9069277135734,0.42948613699180993,-48.410133361816406,-19.529924392700195,41.95783996582031,0.0009697836940176785,0.007283777464181185,0.9655268788337708,-0.00033549219369888306,-0.00038644205778837204,0.0019630147144198418,2019-02-02 12:44:27.441666
28.88204574584961,1014.96044921875,22.45822525024414,157.90047715689485,359.9687781180765,0.4201839529507815,-48.77768325805664,-19.641895294189453,41.32839584350586,-0.0004936712794005871,0.009226118214428425,0.9652832746505737,0.0014987243339419365,0.0011437255889177322,0.0010447623208165169,2019-02-02 12:44:29.503821
